eventid,ip,label
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,112.85.42.94,3
1,58.153.114.209,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,174.138.44.30,3
1,112.85.42.94,3
1,58.153.114.209,3
1,94.180.247.20,3
0,58.153.114.209,0
1,58.153.114.209,2
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,1
1,58.153.114.209,2
1,58.153.114.209,2
1,106.12.186.91,3
0,5.188.87.51,0
0,5.188.87.53,0
1,52.91.196.196,3
1,63.240.240.74,3
1,141.98.81.138,3
1,112.158.118.159,3
1,92.222.72.234,3
1,37.139.2.218,3
1,142.93.121.47,3
1,191.232.163.135,3
1,130.180.8.150,3
1,106.12.23.223,3
0,5.188.87.51,0
1,180.76.183.164,3
0,5.188.87.51,0
0,88.214.26.92,0
1,94.180.247.20,3
0,5.188.87.53,0
0,5.188.87.53,0
1,111.62.12.169,3
1,118.25.196.31,3
1,106.12.23.223,3
1,92.222.72.234,3
1,125.212.233.50,3
1,37.139.2.218,3
1,112.85.42.94,3
0,5.188.87.51,0
1,112.85.42.94,3
1,112.85.42.94,3
1,130.180.8.150,3
1,141.98.81.150,3
1,94.180.247.20,3
1,174.138.44.30,3
0,5.188.87.53,0
1,63.240.240.74,3
0,5.188.87.51,0
1,142.93.121.47,3
1,106.12.186.91,3
1,52.91.196.196,3
0,88.214.26.93,0
1,106.12.23.223,3
0,5.188.87.51,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.158.118.159,3
1,112.85.42.94,3
1,92.222.72.234,3
1,180.76.183.164,3
0,151.80.200.116,0
1,151.80.200.116,3
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,1
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,1
1,151.80.200.116,2
1,151.80.200.116,1
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,37.139.2.218,3
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,151.80.200.116,2
1,106.12.23.223,3
0,5.188.87.51,0
1,94.180.247.20,3
1,112.85.42.94,3
0,5.188.87.53,0
1,112.85.42.94,3
1,112.85.42.94,3
1,130.180.8.150,3
0,5.188.86.219,0
1,191.232.163.135,3
1,92.222.72.234,3
1,125.212.233.50,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
0,5.188.86.219,0
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,106.12.23.223,3
0,5.188.87.51,0
0,141.98.81.38,0
1,142.93.121.47,3
0,88.214.26.88,0
1,112.85.42.94,3
1,37.139.2.218,3
1,112.85.42.94,3
1,112.85.42.94,3
1,180.76.183.164,3
1,94.180.247.20,3
1,106.13.65.106,3
1,63.240.240.74,3
1,111.62.12.169,3
0,5.188.87.53,0
1,52.91.196.196,3
1,174.138.44.30,3
0,141.98.81.138,0
1,112.158.118.159,3
1,106.12.186.91,3
1,92.222.72.234,3
0,5.188.86.219,0
0,5.188.87.51,0
1,106.12.23.223,3
1,130.180.8.150,3
1,151.80.200.116,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
0,5.188.87.53,0
1,94.180.247.20,3
1,37.139.2.218,3
0,178.33.12.237,0
0,5.188.87.53,0
1,178.33.12.237,3
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,1
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,1
1,178.33.12.237,2
1,178.33.12.237,1
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
0,88.214.26.97,0
0,5.188.87.51,0
1,106.12.23.223,3
0,5.188.86.219,0
1,92.222.72.234,3
1,125.212.233.50,3
1,142.93.121.47,3
1,180.76.183.164,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,178.33.12.237,2
1,178.33.12.237,2
1,178.33.12.237,2
1,140.143.201.236,3
1,178.33.12.237,2
1,178.33.12.237,2
1,151.80.200.116,3
0,5.188.87.51,0
1,130.180.8.150,3
1,94.180.247.20,3
0,5.188.87.51,0
1,63.240.240.74,3
1,106.12.23.223,3
0,5.188.87.53,0
1,52.91.196.196,3
1,191.232.163.135,3
1,178.33.12.237,3
0,5.188.86.219,0
1,37.139.2.218,3
1,112.158.118.159,3
1,112.85.42.94,3
1,112.85.42.94,3
1,174.138.44.30,3
1,112.85.42.94,3
1,92.222.72.234,3
0,88.214.26.93,0
1,106.12.186.91,3
0,5.188.87.51,0
1,106.12.23.223,3
1,151.80.200.116,3
0,88.214.26.88,0
1,94.180.247.20,3
0,5.188.86.207,0
0,5.188.87.53,0
0,5.188.86.219,0
1,180.76.183.164,3
1,178.33.12.237,3
1,112.85.42.94,3
1,130.180.8.150,3
1,112.85.42.94,3
1,142.93.121.47,3
1,112.85.42.94,3
1,92.222.72.234,3
0,5.188.87.51,0
1,37.139.2.218,3
1,106.12.23.223,3
1,125.212.233.50,3
0,5.188.87.53,0
1,63.240.240.74,3
1,89.179.246.46,3
1,151.80.200.116,3
1,94.180.247.20,3
0,5.188.86.219,0
1,112.85.42.94,3
1,112.85.42.94,3
0,5.188.87.53,0
0,5.188.86.219,0
1,178.33.12.237,3
1,52.91.196.196,3
0,5.188.87.51,0
1,106.12.23.223,3
1,112.158.118.159,3
1,92.222.72.234,3
1,174.138.44.30,3
0,88.214.26.88,0
1,130.180.8.150,3
1,37.139.2.218,3
1,180.76.183.164,3
1,106.12.186.91,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
0,5.188.86.219,0
1,106.54.121.45,3
1,142.93.121.47,3
0,5.188.87.51,0
1,5.182.39.97,3
1,191.232.163.135,3
1,94.180.247.20,3
0,5.188.87.53,0
1,151.80.200.116,3
1,106.12.23.223,3
1,178.33.12.237,3
0,5.188.87.51,0
1,92.222.72.234,3
0,88.214.26.97,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
0,5.188.87.51,0
1,125.212.233.50,3
0,5.188.86.219,0
1,63.240.240.74,3
1,130.180.8.150,3
1,37.139.2.218,3
1,111.62.12.169,3
1,106.12.23.223,3
0,5.188.87.53,0
1,94.180.247.20,3
0,88.214.26.88,0
1,151.80.200.116,3
1,178.33.12.237,3
1,78.184.179.234,3
0,78.184.179.234,0
1,78.184.179.234,2
1,78.184.179.234,2
1,78.184.179.234,1
1,78.184.179.234,2
1,78.184.179.234,1
1,78.184.179.234,2
1,78.184.179.234,2
1,78.184.179.234,2
1,78.184.179.234,2
1,78.184.179.234,2
1,78.184.179.234,1
0,88.214.26.92,0
1,180.76.183.164,3
1,52.91.196.196,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
0,5.188.87.51,0
1,112.158.118.159,3
0,5.188.86.207,0
0,5.188.86.219,0
1,142.93.121.47,3
1,106.12.23.223,3
0,88.214.26.93,0
1,106.12.186.91,3
0,5.188.87.53,0
1,37.139.2.218,3
1,130.180.8.150,3
1,94.180.247.20,3
1,178.33.12.237,3
0,5.188.87.51,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,151.80.200.116,3
1,141.98.81.150,3
1,92.222.72.234,3
0,5.188.86.219,0
1,106.12.23.223,3
0,5.188.86.219,0
1,63.240.240.74,3
1,141.98.81.138,3
1,125.212.233.50,3
1,191.232.163.135,3
1,180.76.183.164,3
0,5.188.87.51,0
0,5.188.87.53,0
1,37.139.2.218,3
1,94.180.247.20,3
1,178.33.12.237,3
1,106.12.23.223,3
1,52.91.196.196,3
1,142.93.121.47,3
1,92.222.72.234,3
1,130.180.8.150,3
1,151.80.200.116,3
1,218.161.69.243,3
1,112.158.118.159,3
0,218.161.69.243,0
1,218.161.69.243,2
1,218.161.69.243,2
1,218.161.69.243,1
1,218.161.69.243,2
1,218.161.69.243,1
1,218.161.69.243,2
1,218.161.69.243,2
1,218.161.69.243,2
1,218.161.69.243,2
1,218.161.69.243,2
1,218.161.69.243,1
1,218.161.69.243,2
1,218.161.69.243,2
0,5.188.87.51,0
0,5.188.87.53,0
0,88.214.26.92,0
0,5.188.87.51,0
0,5.188.87.53,0
1,106.12.23.223,3
1,178.33.12.237,3
1,94.180.247.20,3
1,106.12.186.91,3
0,106.54.121.45,0
1,106.54.121.45,3
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,1
1,106.54.121.45,2
1,106.54.121.45,2
1,141.98.81.138,3
1,37.139.2.218,3
1,106.54.121.45,2
0,5.188.86.219,0
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,1
1,106.54.121.45,2
1,106.54.121.45,1
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,2
1,92.222.72.234,3
1,106.54.121.45,2
1,106.54.121.45,2
0,5.188.87.51,0
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,2
1,106.54.121.45,2
1,180.76.183.164,3
1,103.129.222.207,3
1,151.80.200.116,3
1,112.85.42.94,3
1,63.240.240.74,3
1,112.85.42.94,3
1,112.85.42.94,3
1,130.180.8.150,3
0,88.214.26.92,0
1,106.12.23.223,3
0,118.25.196.31,0
1,125.212.233.50,3
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,1
1,118.25.196.31,2
0,5.188.87.53,0
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,1
1,118.25.196.31,2
1,118.25.196.31,1
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,142.93.121.47,3
0,5.188.87.51,0
1,118.25.196.31,2
1,94.180.247.20,3
1,118.25.196.31,2
1,178.33.12.237,3
1,118.25.196.31,2
1,118.25.196.31,2
1,118.25.196.31,2
1,5.182.39.96,3
0,5.188.86.216,0
1,52.91.196.196,3
1,92.222.72.234,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,37.139.2.218,3
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
1,112.158.118.159,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
1,106.12.23.223,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,151.80.200.116,3
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,191.232.163.135,3
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,5.188.87.51,0
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
0,5.188.87.53,0
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
0,88.214.26.93,0
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,180.76.183.164,3
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,3
0,220.136.143.164,0
1,220.136.143.164,2
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,1
1,220.136.143.164,2
1,220.136.143.164,2
1,94.180.247.20,3
1,130.180.8.150,3
1,112.85.42.94,3
1,178.33.12.237,3
1,112.85.42.94,3
1,112.85.42.94,3
1,141.98.81.150,3
0,5.188.86.219,0
1,106.12.186.91,3
1,106.12.23.223,3
1,92.222.72.234,3
1,63.240.240.74,3
0,5.188.87.51,0
1,37.139.2.218,3
1,151.80.200.116,3
1,125.212.233.50,3
1,142.93.121.47,3
0,5.188.87.53,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,94.180.247.20,3
1,106.12.23.223,3
1,178.33.12.237,3
1,118.25.196.31,3
0,5.188.87.51,0
0,141.98.81.150,0
1,52.91.196.196,3
1,92.222.72.234,3
1,130.180.8.150,3
1,106.54.121.45,3
1,112.158.118.159,3
0,5.188.87.53,0
1,180.76.183.164,3
1,151.80.200.116,3
0,5.188.87.51,0
0,5.188.86.219,0
1,37.139.2.218,3
1,106.12.23.223,3
0,5.188.87.53,0
1,141.98.81.150,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
0,5.188.87.51,0
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,94.180.247.20,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
0,5.188.87.49,0
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,178.33.12.237,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,63.240.240.74,3
1,61.62.169.50,3
1,191.232.163.135,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,106.12.186.91,3
1,92.222.72.234,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,3
1,142.93.121.47,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,112.85.42.94,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,112.85.42.94,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,118.25.196.31,3
1,112.85.42.94,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,106.12.23.223,3
1,61.62.169.50,3
0,61.62.169.50,0
1,61.62.169.50,2
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,1
1,61.62.169.50,2
1,61.62.169.50,2
1,125.212.233.50,3
0,5.188.87.51,0
1,151.80.200.116,3
0,88.214.26.88,0
0,5.188.86.216,0
1,130.180.8.150,3
0,5.188.87.53,0
0,88.214.26.92,0
1,37.139.2.218,3
1,94.180.247.20,3
1,178.33.12.237,3
1,106.54.121.45,3
1,180.76.183.164,3
1,81.218.131.132,3
0,81.218.131.132,0
1,81.218.131.132,2
1,81.218.131.132,2
1,81.218.131.132,1
1,81.218.131.132,2
1,81.218.131.132,2
1,81.218.131.132,2
1,81.218.131.132,2
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.12.23.223,3
1,52.91.196.196,3
1,112.158.118.159,3
1,92.222.72.234,3
1,195.3.147.47,3
0,5.188.87.51,0
1,111.62.12.169,3
1,118.25.196.31,3
0,103.129.222.207,0
1,103.129.222.207,3
1,5.188.87.53,3
1,151.80.200.116,3
1,103.129.222.207,2
1,103.129.222.207,2
1,103.129.222.207,2
1,103.129.222.207,1
1,103.129.222.207,2
1,103.129.222.207,2
1,103.129.222.207,2
1,103.129.222.207,2
1,103.129.222.207,2
1,103.129.222.207,1
0,89.179.246.46,0
1,103.129.222.207,2
1,103.129.222.207,1
1,89.179.246.46,3
1,103.129.222.207,2
1,103.129.222.207,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,1
1,103.129.222.207,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,103.129.222.207,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,1
1,89.179.246.46,2
1,89.179.246.46,1
1,103.129.222.207,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,103.129.222.207,2
1,89.179.246.46,2
1,89.179.246.46,2
1,112.85.42.94,3
1,89.179.246.46,2
1,103.129.222.207,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,103.129.222.207,2
1,112.85.42.94,3
1,89.179.246.46,2
1,89.179.246.46,2
1,103.129.222.207,2
1,112.85.42.94,3
1,103.129.222.207,2
1,94.180.247.20,3
1,103.129.222.207,2
1,103.129.222.207,2
1,130.180.8.150,3
1,106.12.23.223,3
1,37.139.2.218,3
1,178.33.12.237,3
1,5.188.87.51,3
1,142.93.121.47,3
1,63.240.240.74,3
1,88.214.26.93,3
1,92.222.72.234,3
1,106.12.186.91,3
1,180.76.183.164,3
1,5.188.87.53,3
1,125.212.233.50,3
1,5.188.87.51,3
1,106.54.121.45,3
1,118.25.196.31,3
1,151.80.200.116,3
1,106.12.23.223,3
1,94.180.247.20,3
1,5.188.87.51,3
1,178.33.12.237,3
1,5.188.87.51,3
1,5.188.87.51,3
1,5.188.86.219,3
1,5.188.87.53,3
1,37.139.2.218,3
1,130.180.8.150,3
1,191.232.163.135,3
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,89.179.246.46,2
1,92.222.72.234,3
1,112.158.118.159,3
1,89.179.246.46,3
1,5.188.87.51,3
1,114.33.183.38,3
1,5.188.87.53,3
1,106.12.23.223,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,52.91.196.196,3
1,142.93.121.47,3
1,151.80.200.116,3
1,94.180.247.20,3
1,63.240.240.74,3
1,178.33.12.237,3
0,114.33.183.38,0
1,118.25.196.31,3
1,5.182.39.91,3
1,180.76.183.164,3
1,37.139.2.218,3
1,111.62.12.169,3
1,92.222.72.234,3
1,106.12.23.223,3
1,114.33.183.38,3
1,130.180.8.150,3
1,106.12.186.91,3
1,125.212.233.50,3
1,89.179.246.46,3
1,94.180.247.20,3
1,178.33.12.237,3
0,106.13.65.106,0
1,151.80.200.116,3
1,106.13.65.106,3
1,106.13.65.106,2
1,88.214.26.92,3
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,1
1,106.13.65.106,2
1,106.13.65.106,1
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.12.23.223,3
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,106.13.65.106,2
1,118.25.196.31,3
